,video_id,title,publishedate,channel_name,Thumbnails_url,tags,views,likes,dislikes,comments
95,nQySbNGu4g0, choreography  bts (     )  fake love  dance practice,2018-05-27 11:00:03+00:00,BANGTANTV,https://i.ytimg.com/vi/nQySbNGu4g0/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,62181313,2126735,17310,91904
96,tHJLvOiROxI,bts (     )  life goes on  (video call ver.) - suga,2021-02-20 10:20:05+00:00,BANGTANTV,https://i.ytimg.com/vi/tHJLvOiROxI/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,3881898,1157297,1501,90425
97,PtaP4UkZKyc,bts (     ) black swan perf.   on   life goes on   dynamite   2020 mma,2020-12-06 07:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/PtaP4UkZKyc/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,23869823,1965661,9477,89176
98,0XAxf8aFtL4,rap monster  do you  mv,2015-03-19 15:00:18+00:00,BANGTANTV,https://i.ytimg.com/vi/0XAxf8aFtL4/mqdefault.jpg,  hiphop             bangtan    bts        ,36553709,1769703,17064,88307
99,U5w6hZtsBt0,201021 jung kook ( eng),2020-10-21 08:13:33+00:00,BANGTANTV,https://i.ytimg.com/vi/U5w6hZtsBt0/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,11194699,1866201,5492,87446
100,rOaPIhiVYQo,bts (     )  dynamite    cdtv live  live  christmas special,2020-12-21 14:45:57+00:00,BANGTANTV,https://i.ytimg.com/vi/rOaPIhiVYQo/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,29645998,1694658,14769,85930
101,WRoZgfjzGNQ,bts (     )  dynamite  ( 70s remix) mv,2020-09-20 04:00:00+00:00,BANGTANTV,https://i.ytimg.com/vi/WRoZgfjzGNQ/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,11970322,2397066,8447,84366
102,mQEGPegvnuM, episode  bts (     )  butter  mv shooting sketch,2021-05-23 10:00:07+00:00,BANGTANTV,https://i.ytimg.com/vi/mQEGPegvnuM/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,12208500,2027127,7036,83756
103,oz9xoFyZnDo,bts (     )  life goes on  (video call ver.) - rm,2021-02-20 09:59:59+00:00,BANGTANTV,https://i.ytimg.com/vi/oz9xoFyZnDo/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,3565253,1090238,1393,83518
104,YN0vl1pBAl4, preview  bts (     )  map of the soul on e concept photobook  teaser,2021-04-20 15:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/YN0vl1pBAl4/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,5531892,1642125,3668,83354
105,uBZXCkwCKxw, choreography  bts (     ) 2020 mma  dynamite  dance break practice,2020-12-19 10:00:00+00:00,BANGTANTV,https://i.ytimg.com/vi/uBZXCkwCKxw/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,35240455,2301828,12350,82664
106,5aPe9Uy10n4,bts (     ) speech at the 75th un general assembly,2020-09-23 13:55:48+00:00,BANGTANTV,https://i.ytimg.com/vi/5aPe9Uy10n4/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,7790149,1668561,6355,82587
107,49qk_V6uW-M, bangtan bomb  happy new year 2021 - bts (     ),2020-12-31 16:20:00+00:00,BANGTANTV,https://i.ytimg.com/vi/49qk_V6uW-M/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,5766599,1128097,3051,82031
108,LFeiGU35ZzA,bts (     ) character trailer - the cutest boy band in the world,2019-10-18 15:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/LFeiGU35ZzA/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin    bts popup    house of bts  ,67753318,2720282,37236,81338
109,Q9Vjvz1NPN8,bts (     )  old town road  live performance with lil nas x and more   grammys 2020,2020-01-28 03:30:01+00:00,BANGTANTV,https://i.ytimg.com/vi/Q9Vjvz1NPN8/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,56222025,3283782,39255,80464
110,j6Ukt6x-cXI, choreography  bts (     ) 2018 mama performance practice (formation check ver.)  2020btsfesta,2020-06-07 15:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/j6Ukt6x-cXI/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,8953701,1420615,3855,79261
111,7fhMKYKxylg,bts (     )  life goes on  (video call ver.) - jin,2021-02-20 10:10:03+00:00,BANGTANTV,https://i.ytimg.com/vi/7fhMKYKxylg/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,3600199,1025376,1146,76127
112,6tUumjx2BWw, bangtan bomb   21      (21st century girl)  dance practice (halloween ver.) - bts (     ),2016-10-28 15:00:04+00:00,BANGTANTV,https://i.ytimg.com/vi/6tUumjx2BWw/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,48535887,1566242,7188,75525
113,VkuEzN8IS_o, choreography  bts (     )  on  dance practice,2020-02-25 15:00:00+00:00,BANGTANTV,https://i.ytimg.com/vi/VkuEzN8IS_o/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,42347255,2314254,17183,74335
114,dTiO0tY1nsc, be-log  jung kook l          bts dynamite,2021-03-06 11:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/dTiO0tY1nsc/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,5742051,1374961,2883,72620
115,9Lb6ta2bPu4,g.c.f in usa,2018-07-16 13:30:12+00:00,BANGTANTV,https://i.ytimg.com/vi/9Lb6ta2bPu4/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,12629806,1414879,2058,72434
116,SMkLdYK-9IE,bts (     )  fix you  (original song  coldplay)   mtv unplugged,2021-03-03 04:00:03+00:00,BANGTANTV,https://i.ytimg.com/vi/SMkLdYK-9IE/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,17046172,1539281,4556,72254
117,bHrHkugT8vM, bangtan bomb  happy birthday jin  - bts (     ),2021-01-23 10:00:04+00:00,BANGTANTV,https://i.ytimg.com/vi/bHrHkugT8vM/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,8884050,1482036,5961,71903
118,fTS1jAhWPbw, choreography  bts (     )  black swan  dance practice,2020-02-07 12:00:03+00:00,BANGTANTV,https://i.ytimg.com/vi/fTS1jAhWPbw/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,38499318,2226346,11211,69813
119,c4V0FNZfEv0,bts (     )  dynamite    good morning america,2020-11-26 10:30:03+00:00,BANGTANTV,https://i.ytimg.com/vi/c4V0FNZfEv0/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,40317681,1886922,20617,69771
120,xIzBCXEdmEo,201111 jimin ( eng),2020-11-11 08:22:19+00:00,BANGTANTV,https://i.ytimg.com/vi/xIzBCXEdmEo/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,7382210,1456220,6985,68951
121,Rz3I0souiEw,bts (     )  dynamite    best artist 2020,2020-11-25 14:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/Rz3I0souiEw/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin    dynamite            ,19281650,1603199,7529,67740
122,gjhZrTYXm4k,bts (     ) sing  dynamite  with me - jimin,2020-08-24 22:00:04+00:00,BANGTANTV,https://i.ytimg.com/vi/gjhZrTYXm4k/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,10049613,1750578,9474,67680
123,m1aAyKMVUUU, bangtan bomb  grammy nomination night - bts (     ),2020-12-15 10:00:00+00:00,BANGTANTV,https://i.ytimg.com/vi/m1aAyKMVUUU/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,10704158,1606942,4013,66720
124,e81ad5MpfQ0,bts (     )  dynamite    america s got talent 2020,2020-10-22 10:00:06+00:00,BANGTANTV,https://i.ytimg.com/vi/e81ad5MpfQ0/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,61831102,2060445,32914,66460
125,N4rlE4BXz_c, be-log  jimin l          bts telepathy,2021-03-07 11:00:06+00:00,BANGTANTV,https://i.ytimg.com/vi/N4rlE4BXz_c/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,5250399,1184220,2167,66017
126,X51EI1Jq7vg, bangtan bomb  surprise birthday party for v - bts (     ),2021-02-07 09:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/X51EI1Jq7vg/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,7422568,1449043,3471,64398
127,rquR9VSE2Yw,bts (     ) sing  dynamite  with me - v,2020-08-26 22:00:02+00:00,BANGTANTV,https://i.ytimg.com/vi/rquR9VSE2Yw/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,7930393,1577801,6031,60862
128,K4Melso7MPU,bts (     )         2018btsfesta,2018-06-11 15:00:03+00:00,BANGTANTV,https://i.ytimg.com/vi/K4Melso7MPU/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,15866783,890056,3218,60771
129,jF1FYE-GFoY,let s make new year card - bts (     ),2021-02-10 11:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/jF1FYE-GFoY/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,6009096,1135993,3231,60016
130,82wGTOAdt2A, bangtan bomb   dynamite  mv reaction - bts (     ),2020-08-27 10:00:02+00:00,BANGTANTV,https://i.ytimg.com/vi/82wGTOAdt2A/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,20636319,1893920,11043,59749
131,5ropoULujug,bts (     )  bang bang con 21  j-hope   v  shorts,2021-04-13 03:00:07+00:00,BANGTANTV,https://i.ytimg.com/vi/5ropoULujug/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin              21  ,5237633,1311046,2859,59641
132,803Oo-pDqKk, be-log  j-hope l        dis ease,2021-03-08 11:00:02+00:00,BANGTANTV,https://i.ytimg.com/vi/803Oo-pDqKk/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,3374484,1052675,1222,59163
133,GEIU_7v40Dw, choreography  bts (     )  dna  dance practice,2017-09-24 12:50:12+00:00,BANGTANTV,https://i.ytimg.com/vi/GEIU_7v40Dw/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,51768612,1573349,12212,59025
134,ZuAi2PTlMI4, congratulatory moving image  2019 kookie day,2019-08-31 15:30:03+00:00,BANGTANTV,https://i.ytimg.com/vi/ZuAi2PTlMI4/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,2259704,666024,1099,58450
135,C4wMGXpD3PY,we don t talk anymore by jk,2017-02-27 13:15:07+00:00,BANGTANTV,https://i.ytimg.com/vi/C4wMGXpD3PY/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,7203871,777789,1883,58290
136,-vUKNPHT1EM,bts (     )  life goes on  (video call ver.) - jimin,2021-02-20 10:40:03+00:00,BANGTANTV,https://i.ytimg.com/vi/-vUKNPHT1EM/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,5069765,1040028,2939,58223
137,v8z1TtlY1no, choreography  bts (     )         (blood sweat   tears)  dance practice,2016-10-18 12:00:02+00:00,BANGTANTV,https://i.ytimg.com/vi/v8z1TtlY1no/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,63175017,1646606,12337,57657
138,70SMjxn4FBA, bangtan bomb          dance performance (real war ver.),2015-06-04 15:00:22+00:00,BANGTANTV,https://i.ytimg.com/vi/70SMjxn4FBA/mqdefault.jpg,  hiphop             bangtan    bts        ,44209836,1267655,8328,57013
139,8jPGIjshtZ8,bts (     ) celebrating 10m subscribers,2018-08-17 09:00:02+00:00,BANGTANTV,https://i.ytimg.com/vi/8jPGIjshtZ8/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,4727108,1070911,1756,56961
140,yIYzsnU9Dhk, bangtan bomb  suga s  be  album review - bts (     ),2020-11-27 10:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/yIYzsnU9Dhk/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,5128171,1263104,2431,56853
141,Zq89pRZqhk0, bangtan bomb  j-hope   jimin dancing in highlight reel (focus ver.) - bts (     ),2018-02-23 06:00:11+00:00,BANGTANTV,https://i.ytimg.com/vi/Zq89pRZqhk0/mqdefault.jpg,           bts    bangtan    hiphop            rapmonster          suga           jhope          jimin               jungkook         jin  ,19646079,1481228,5339,56343
142,zbSYc62O-pg, bangtan bomb  jung kook s art class - bts (     ),2020-05-13 10:00:02+00:00,BANGTANTV,https://i.ytimg.com/vi/zbSYc62O-pg/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,7807717,1101589,4902,55122
143,tSvIsJtHAng,200605     ( eng),2020-06-05 08:05:30+00:00,BANGTANTV,https://i.ytimg.com/vi/tSvIsJtHAng/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,4661569,912333,4476,54888
144,9UoYX39PSDE,bts (     ) new game official concept art teaser,2019-08-21 11:30:09+00:00,BANGTANTV,https://i.ytimg.com/vi/9UoYX39PSDE/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,6456092,1185968,8149,54687
145,2DKJO8YBWas, bangtan bomb   dynamite  stage cam (bts focus)   2020 mtv vmas - bts (     ),2020-09-06 10:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/2DKJO8YBWas/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,13933159,1527555,8264,54079
146,BFkh9SgyAMs, episode  bts (     )  dynamite  mv shooting sketch,2020-08-26 11:00:01+00:00,BANGTANTV,https://i.ytimg.com/vi/BFkh9SgyAMs/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,15392022,2203985,10567,53677
147,1oDdbRCvuO8, vlog                                ,2019-10-09 12:00:05+00:00,BANGTANTV,https://i.ytimg.com/vi/1oDdbRCvuO8/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,16609309,1661531,5625,52264
148,FBLx-6l24-Q, episode  bts (     )   billboard music awards 2018,2018-07-31 12:00:06+00:00,BANGTANTV,https://i.ytimg.com/vi/FBLx-6l24-Q/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,29658846,1451281,9200,51851
149,Mxu7et015mo, episode  bts (     )   dick clark s new year s rockin  eve 2020,2020-08-01 11:00:04+00:00,BANGTANTV,https://i.ytimg.com/vi/Mxu7et015mo/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin  ,8871800,1230806,4873,51362
150,H2I66UGgouI, bangtan bomb  help v choose a pair of sunglasses - bts (     ),2021-04-29 08:00:08+00:00,BANGTANTV,https://i.ytimg.com/vi/H2I66UGgouI/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin          jungkook    jin  ,6224100,1190061,3527,50648
151,o03lR8ErvL0, bangtan bomb               (boy with luv)  dance practice (eye contact ver.) - bts (     ),2019-05-08 11:00:06+00:00,BANGTANTV,https://i.ytimg.com/vi/o03lR8ErvL0/mqdefault.jpg,           bts    bangtan    hiphop          rm          suga           jhope          jimin               jungkook         jin    bangtan bomb                          boy with luv  ,30122851,1644350,14012,50499
